id_cliente;genero;idade;continente;pais;estado
1936890;Female;71;North America;United States;Massachusetts
1936954;Female;42;North America;United States;Washington
1937213;Female;81;North America;United States;Tennessee
1937256;Male;57;North America;United States;California
1937355;Female;79;North America;United States;New Jersey
1937404;Female;76;North America;United States;Massachusetts
1937681;Female;81;North America;United States;Maryland
1937882;Male;68;North America;United States;Utah
1937990;Male;61;North America;United States;Michigan
1938352;Male;24;North America;United States;Massachusetts
1938573;Female;67;North America;United States;South Carolina
1938586;Male;33;North America;United States;New Jersey
1938588;Female;61;North America;United States;Michigan
1938850;Female;44;North America;United States;Mississippi
1938856;Male;39;North America;United States;Idaho
1939013;Female;47;North America;United States;Indiana
1939030;Female;67;North America;United States;Connecticut
1939127;Female;88;North America;United States;Colorado
1939196;Male;39;North America;United States;Maine
1939210;Female;30;North America;United States;Arkansas
1939321;Female;47;North America;United States;Michigan
1939398;Female;40;North America;United States;Ohio
1939452;Male;72;North America;United States;Massachusetts
1939795;Male;89;North America;United States;Alabama
1939841;Female;78;North America;United States;Virginia
1939877;Male;70;North America;United States;Florida
1939960;Female;40;North America;United States;New York
1940053;Male;56;North America;United States;New York
1940260;Male;68;North America;United States;Arizona
1940327;Female;30;North America;United States;California
1940393;Male;71;North America;United States;Pennsylvania
1940504;Male;70;North America;United States;Ohio
1940708;Female;86;North America;United States;Ohio
1941044;Male;24;North America;United States;Washington
1941084;Male;48;North America;United States;Idaho
1941219;Male;26;North America;United States;Kentucky
1941222;Female;46;North America;United States;California
1941245;Female;73;North America;United States;California
1941248;Female;24;North America;United States;Texas
1941302;Male;87;North America;United States;Connecticut
1941611;Female;76;North America;United States;Missouri
1941728;Male;75;North America;United States;New York
1941801;Male;57;North America;United States;Pennsylvania
1941806;Male;32;North America;United States;Minnesota
1941945;Female;82;North America;United States;Minnesota
1942015;Female;36;North America;United States;Florida
1942072;Male;86;North America;United States;Florida
1942337;Female;81;North America;United States;Kentucky
1942541;Male;51;North America;United States;Washington
1942560;Female;63;North America;United States;Georgia
1942638;Female;80;North America;United States;North Carolina
1942682;Female;36;North America;United States;Washington
1943078;Male;28;North America;United States;South Carolina
1943741;Male;85;North America;United States;Wisconsin
1943961;Female;36;North America;United States;Wyoming
1944339;Female;61;North America;United States;Washington
1944490;Female;25;North America;United States;California
1944536;Female;24;North America;United States;Iowa
1944572;Male;70;North America;United States;New York
1944664;Male;41;North America;United States;New York
1944691;Male;70;North America;United States;New Jersey
1944754;Female;37;North America;United States;Florida
1944766;Male;24;North America;United States;Pennsylvania
1944880;Male;30;North America;United States;Illinois
1944969;Male;66;North America;United States;West Virginia
1945099;Male;89;North America;United States;Nebraska
1945278;Female;59;North America;United States;Illinois
1945363;Male;43;North America;United States;New Jersey
1945385;Female;71;North America;United States;Texas
1945512;Male;48;North America;United States;Louisiana
1945782;Female;29;North America;United States;Idaho
1946456;Female;86;North America;United States;Washington
1946530;Male;77;North America;United States;Texas
1946796;Female;48;North America;United States;Texas
1946805;Female;45;North America;United States;New Jersey
1947004;Female;55;North America;United States;California
1947078;Male;74;North America;United States;Washington DC
1947154;Female;90;North America;United States;Utah
1947294;Female;32;North America;United States;California
1947606;Male;52;North America;United States;California
1947708;Male;83;North America;United States;Florida
1947876;Male;65;North America;United States;Washington
1947939;Male;24;North America;United States;Minnesota
1948036;Female;64;North America;United States;Iowa
1948125;Female;38;North America;United States;Ohio
1948390;Female;28;North America;United States;Wisconsin
1948539;Male;26;North America;United States;Georgia
1948840;Male;31;North America;United States;Maryland
1948852;Male;32;North America;United States;Missouri
1949149;Female;65;North America;United States;Michigan
1949270;Male;79;North America;United States;New York
1949420;Female;35;North America;United States;Washington
1949706;Female;25;North America;United States;California
1949764;Female;40;North America;United States;Missouri
1950172;Female;78;North America;United States;Tennessee
1950414;Male;39;North America;United States;Illinois
1950457;Male;61;North America;United States;California
1950591;Female;47;North America;United States;North Carolina
1950637;Male;38;North America;United States;California
1950674;Female;40;North America;United States;Washington
1950756;Female;67;North America;United States;Pennsylvania
1950883;Female;63;North America;United States;Michigan
1950884;Female;33;North America;United States;Washington
1950929;Male;61;North America;United States;Maryland
1950942;Male;54;North America;United States;Connecticut
1951129;Female;59;North America;United States;New York
1951299;Female;84;North America;United States;California
